random,date,hour,cloud_coverage,visibility,temperature,dew_point,relative_humidity,wind_speed,station_pressure,alimeter,solar_energy
0.472016575,8/16/2017,12,0.81,9.92,27.79,23.16,69.04,10.64,29.19,29.98,78.63
0.61928612,8/16/2017,13,0.92,8.12,26.77,23.72,76.8,11.24,29.18,29.97,78.23
0.68725112,8/16/2017,14,0.83,9.04,26.63,24.7,84.36,11.32,29.14,29.93,78.01
0.762635239,8/16/2017,15,0.64,10,26.91,23.68,78.6,8.96,29.13,29.92,77.98
0.767395228,8/16/2017,16,0.64,9.96,27.19,24.36,79,11.28,29.11,29.9,77.95
0.97003352,8/16/2017,17,0.14,9.96,26.91,24.1,81.04,9.64,29.11,29.9,77.63
0.408912453,8/17/2017,6,1,9.49,21.83,21.86,96.56,6.48,29.08,29.87,77.53
0.7142019,8/17/2017,7,0.31,10,23.21,21.64,87.56,9.96,29.07,29.86,77.35
0.688051447,8/17/2017,8,0.41,10,24.93,20.83,73.04,10.36,29.05,29.84,77.33
0.604048785,8/17/2017,9,0.01,10,26.06,20.54,66.72,13.76,29.05,29.84,77.23
0.659032068,8/17/2017,10,0.59,10,25.8,21.3,71.2,12.52,29.05,29.84,77.01
0.325393465,8/17/2017,11,0.99,10,26.13,21.37,73.36,10.88,29.05,29.84,76.5
0.399848341,8/17/2017,12,0.75,10,27.38,21.37,68.69,11.88,29.04,29.83,76.23
0.532279337,8/17/2017,13,0.81,10,28.44,21.14,62.36,14.81,29.03,29.82,76.08
0.01240132,8/17/2017,14,0.43,10,29.09,20.41,57.8,13.36,29.02,29.81,75.85
0.744729281,8/17/2017,15,0.44,10,29.04,20.64,57.8,13.84,29.02,29.81,75.4
0.044093332,8/17/2017,16,0.81,10,28.02,20.26,60.92,9.2,29.02,29.81,75.33
0.720166992,8/17/2017,17,0.4,10,27.33,20.55,64.28,8.12,29.03,29.82,75.3
0.581473349,8/18/2017,6,0,10,18.74,17.96,88.2,5.56,29.1,29.89,75
0.521851392,8/18/2017,7,0,10,21.01,18.73,82.52,6,29.12,29.91,74.87
0.434267702,8/18/2017,8,0.14,10,22.94,18.91,75.68,10.92,29.14,29.93,74.65
0.399586922,8/18/2017,9,0.62,10,24.56,18.75,68.12,10.76,29.15,29.94,74.25
0.962848056,8/18/2017,10,0.53,9.92,25.72,17.65,57.52,9.52,29.15,29.94,74
0.064561608,8/18/2017,11,0.15,10,26.78,17.52,54.72,13.12,29.15,29.94,73.38
0.84027776,8/18/2017,12,0,10,27.65,17.47,51.72,8.68,29.14,29.93,73.05
0.54157945,8/18/2017,13,0,10,28.33,17.44,49.96,9.04,29.14,29.93,73.03
0.446746839,8/18/2017,14,0,10,28.99,16.59,45.16,8,29.12,29.91,72.95
0.174831569,8/18/2017,15,0,10,29.17,16.62,43.96,8.96,29.11,29.9,72.93
0.599027523,8/18/2017,16,0,10,28.51,17.02,47.4,8.72,29.1,29.89,72.82
0.779743249,8/18/2017,17,0,10,27.3,18.65,56.32,6.72,29.11,29.9,72.6
0.660532786,8/19/2017,6,0.14,9.84,18.55,18.49,93.32,1.6,29.17,29.96,72.55
0.467601442,8/19/2017,7,0.62,10,20.36,18.88,86.88,8.52,29.18,29.97,72.45
0.635022925,8/19/2017,8,0,10,23.04,19.43,79.24,6.64,29.15,29.94,72.45
0.293065454,8/19/2017,9,0,10,25.26,19.08,69.68,3.56,29.17,29.96,72.3
0.008346716,8/19/2017,10,0.01,10,26.76,18.32,61.32,1.28,29.18,29.97,72.2
0.689182557,8/19/2017,11,0.39,10,27.66,18.06,54.52,0.96,29.18,29.97,72.01
0.954936683,8/19/2017,12,0.54,10,28.52,17.8,51.32,3.52,29.18,29.97,71.95
0.855196802,8/19/2017,13,0.15,10,29,17.52,48.76,4.36,29.17,29.96,71.83
0.305539236,8/19/2017,14,0.02,10,29.47,17.81,48.32,3.96,29.16,29.95,71.78
0.828769127,8/19/2017,15,0.15,10,29.57,18.31,49.6,2.68,29.16,29.95,71.2
0.537889086,8/19/2017,16,0.38,10,29.03,18.73,51,5,29.15,29.94,71.14
0.645817269,8/19/2017,17,0.52,10,28.01,18.47,52.16,3.4,29.16,29.95,71
0.456146345,8/20/2017,6,0,9.84,19.73,18.68,90.12,2.12,29.24,30.03,70.98
0.036990163,8/20/2017,7,0,9.96,22.49,20.15,84.96,5.68,29.26,30.05,70.88
0.483641501,8/20/2017,8,0.17,10,25.04,21.53,79.44,6,29.27,30.06,70.48
0.120453079,8/20/2017,9,0.28,10,27.15,22.08,72.72,5.36,29.28,30.07,70.1
0.974957263,8/20/2017,10,0.14,10,28.47,22.4,69.88,4.72,29.27,30.06,70.05
0.726635561,8/20/2017,11,0.28,10,29.47,22.37,65.56,4.68,29.26,30.05,70.03
0.002481966,8/20/2017,12,0.28,10,30.67,22.42,61,4.08,29.26,30.05,70
0.806334258,8/20/2017,13,0.54,10,31.46,22.17,56.52,5.36,29.24,30.03,69.93
0.243625536,8/20/2017,14,0.44,10,31.74,21.61,53.28,5.04,29.23,30.02,69.93
0.738634774,8/20/2017,15,0.15,10,31.25,21.46,55.24,6.84,29.22,30.01,69.5
0.256229041,8/20/2017,16,0,10,30.48,22.43,60.04,6.64,29.22,30.01,69.23
0.745974816,8/20/2017,17,0.42,10,29.45,23.01,66.6,4.48,29.23,30.02,68.83
0.023196896,8/21/2017,6,0,5.68,22.65,22.92,98.76,4.12,29.31,30.1,68.73
0.668809361,8/21/2017,7,0,8.88,23.9,23.58,94.96,0.36,29.31,30.1,68.08
0.050851625,8/21/2017,8,0,10,26.2,23.89,84.16,6.04,29.31,30.1,68.08
0.685369129,8/21/2017,9,0.25,10,27.79,24.09,74,8.15,29.32,30.11,68.05
0.545201115,8/21/2017,10,0.5,9.96,27.05,22.84,82.08,9.59,29.34,30.14,68.03
0.090397712,8/21/2017,11,0,10,28.05,21.45,67.32,9.08,29.33,30.12,67.77
0.576847666,8/21/2017,12,0,10,26.38,20.96,66.53,5.48,29.29,30.08,67.7
0.060557865,8/21/2017,13,0,10,27.48,21.22,65,7.6,29.27,30.06,67.42
0.111587511,8/21/2017,14,0,10,28.8,21.3,64.28,8.28,29.27,30.06,66.75
0.525337544,8/21/2017,15,0,10,29.7,21.45,61.85,8,29.24,30.03,66.68
0.140803846,8/21/2017,16,0.24,10,28.69,22.74,66.6,7.72,29.24,30.03,66.62
0.363418088,8/21/2017,17,0.46,10,27.68,23.93,75.84,8.68,29.25,30.04,66.35
0.199634802,8/22/2017,6,0.83,8.96,20.39,20.61,97.96,4.28,29.15,29.94,66.3
0.815307107,8/22/2017,7,0.99,7,20.67,20.9,98.92,3.4,29.13,29.92,66.28
0.941873933,8/22/2017,8,1,10,21.41,21.13,95.52,6.96,29.14,29.94,66.23
0.08013418,8/22/2017,9,0.9,9.96,22.61,21.09,88.04,10.27,29.15,29.94,66.03
0.064599839,8/22/2017,10,0.65,10,23.77,20.69,80.84,9.69,29.16,29.95,65.95
0.907778827,8/22/2017,11,0.65,10,24.68,20.65,75.23,9.38,29.16,29.95,65.95
0.316348808,8/22/2017,12,0.8,10,25.56,20.49,72.86,10.89,29.16,29.95,65.75
0.145806256,8/22/2017,13,0.99,10,25.75,20.1,69.8,13.88,29.17,29.96,65.43
0.268887079,8/22/2017,14,0.65,10,26.16,19.6,66.28,14,29.16,29.95,65.38
0.363316089,8/22/2017,15,0.31,10,25.6,17.98,61.28,17.2,29.17,29.96,65.15
0.454822952,8/22/2017,16,0.3,10,24.86,17.09,59.92,10.76,29.17,29.96,65.08
0.253192933,8/22/2017,17,0.15,10,24.17,16.41,58.64,10.6,29.17,29.96,65.03
0.62304521,8/23/2017,6,0,10,13.79,12.83,86.16,7.24,29.28,30.07,64.75
0.264745267,8/23/2017,7,0,10,16.57,13.57,78.12,6.32,29.29,30.08,64.75
0.307250553,8/23/2017,8,0,10,19.3,14.23,70,6.28,29.29,30.08,64.65
0.995218906,8/23/2017,9,0,10,21.9,13.77,57.48,6.84,29.3,30.09,64.65
0.747665375,8/23/2017,10,0,10,23.24,12.59,50.88,8.4,29.31,30.1,64.2
0.644866965,8/23/2017,11,0.28,10,24,11.06,43.4,9.16,29.3,30.09,63.75
0.766192577,8/23/2017,12,0.29,10,24.35,10.97,40.52,12.92,29.29,30.08,63.6
0.431320832,8/23/2017,13,0.44,10,24.72,10.29,39.04,11.52,29.28,30.07,63.23
0.474152307,8/23/2017,14,0.3,10,24.72,10.79,39,9.68,29.26,30.05,63.21
0.288314768,8/23/2017,15,0.62,10,24.73,10.26,38.76,9.84,29.25,30.04,62.95
0.742396613,8/23/2017,16,0.01,10,24.28,10.51,39.92,8.32,29.24,30.03,62.93
0.088630752,8/23/2017,17,0.01,10,23.44,11.03,43.16,6.96,29.24,30.03,62.86
0.761681125,8/24/2017,6,0,10,14.03,13.75,86.4,0,29.31,30.1,62.8
0.889711802,8/24/2017,7,0,10,17.47,13.72,72.24,3.52,29.31,30.11,62.8
0.214482585,8/24/2017,8,0,9.04,20.37,14.43,67.16,4.36,29.31,30.11,62.5
0.748315548,8/24/2017,9,0,9.04,22.81,14.75,59.08,6.64,29.31,30.11,62.45
0.724385927,8/24/2017,10,0,10,24.06,13.08,48.52,7.04,29.3,30.1,62.45
0.581363277,8/24/2017,11,0.28,9.04,24.68,12.96,46.72,8.64,29.31,30.1,62.06
0.515661268,8/24/2017,12,0.42,10,24.94,13.35,47.44,9.72,29.31,30.1,61.95
0.387199797,8/24/2017,13,0.42,10,25.04,13.14,47.08,8.12,29.3,30.09,61.53
0.311197105,8/24/2017,14,0.3,10,25.16,13.42,46.8,9.68,29.3,30.09,61.48
0.991924124,8/24/2017,15,0.45,9.04,24.81,13.06,46.24,8.32,29.29,30.08,61.46
0.639534445,8/24/2017,16,0.64,10,24.28,12.5,45.52,9.32,29.29,30.08,61.28
0.05208209,8/24/2017,17,0.01,10,23.21,11.9,46.2,7.32,29.29,30.08,61.19
0.945769098,8/25/2017,6,0,10,13.69,11.41,85.04,6.4,29.43,30.23,60.86
0.114073668,8/25/2017,7,0,10,16.11,12.57,81.84,6.64,29.43,30.23,60.15
0.583964789,8/25/2017,8,0,10,18.15,12.34,68.08,8.04,29.43,30.23,60.13
0.842606682,8/25/2017,9,0,10,19.37,11.43,57.72,7.68,29.45,30.25,59.93
0.226204643,8/25/2017,10,0,10,21.18,11,51.64,8.32,29.45,30.25,59.9
0.656195366,8/25/2017,11,0,9.04,22.14,11.32,49.2,5.68,29.45,30.25,59.9
0.610168136,8/25/2017,12,0,10,22.92,11.69,49.8,4.44,29.44,30.24,59.37
0.454640066,8/25/2017,13,0,9.04,23.62,11.71,46.04,6.2,29.43,30.23,59.15
0.06361307,8/25/2017,14,0,10,23.92,10.72,43.4,8.6,29.41,30.21,58.35
0.098710188,8/25/2017,15,0,8.4,24.06,10.76,42.56,7.36,29.41,30.21,58.07
0.789811104,8/25/2017,16,0,10,23.75,10.95,44.48,8.28,29.41,30.21,57.9
0.583734911,8/25/2017,17,0,10,22.33,12.1,50.32,8.52,29.42,30.22,57.88
0.400609944,8/26/2017,6,0,10,14.92,12.04,81.92,5.68,29.46,30.26,57.83
0.568017687,8/26/2017,7,0,10,16.81,12.67,78.64,5.36,29.46,30.26,57.78
0.199288852,8/26/2017,8,0,10,18.98,13.27,69.48,6.72,29.46,30.26,57.68
0.249886765,8/26/2017,9,0.14,9.04,21.55,13.22,58.28,7.92,29.47,30.27,57.53
0.938939976,8/26/2017,10,0,10,23.63,13.4,52.72,8.12,29.46,30.26,57.48
0.145207507,8/26/2017,11,0,10,24.66,13.66,49.92,7.08,29.45,30.25,57.38
0.312371174,8/26/2017,12,0,9.04,25.41,13.52,46.92,5.72,29.44,30.24,57.18
0.163852582,8/26/2017,13,0.14,6.48,25.78,12.77,43.92,4.44,29.42,30.22,56.99
0.307704886,8/26/2017,14,0.42,5.52,26.1,12.17,41.96,5.08,29.41,30.21,56.65
0.343108974,8/26/2017,15,0.42,4.88,25.76,12.72,43.16,4.48,29.39,30.19,56.1
0.216721164,8/26/2017,16,0,10,24.54,14.01,48.96,4.4,29.39,30.19,55.8
0.85796307,8/26/2017,17,0,10,23.05,15.33,58.88,5.88,29.39,30.18,55.37
0.786183733,8/27/2017,6,0,9.92,14.56,13.43,88.2,4.04,29.34,30.14,55.33
0.553897883,8/27/2017,7,0.46,10,17.05,14.32,83.04,4.92,29.36,30.16,55.25
0.69696653,8/27/2017,8,0.97,10,19.89,15.2,77.16,7.24,29.36,30.15,54.91
0.353448327,8/27/2017,9,0.97,10,22.07,15.56,66.68,7.04,29.36,30.15,54.9
0.339971677,8/27/2017,10,0.91,10,23.84,15.74,60.56,3.96,29.35,30.14,54.9
0.10633111,8/27/2017,11,0.38,10,25.49,15.12,53.16,5.4,29.33,30.12,54.88
0.789002694,8/27/2017,12,0.02,10,26.18,14.39,48.08,6.28,29.31,30.1,54.6
0.943404018,8/27/2017,13,0.15,10,26.75,15,48.84,6.32,29.28,30.07,54.33
0.882597675,8/27/2017,14,0,10,27.11,15.2,47.52,6.64,29.27,30.06,54.3
0.200768973,8/27/2017,15,0.65,10,26.69,14.33,44.76,4.72,29.27,30.06,53.88
0.494285951,8/27/2017,16,0.99,10,26.11,14.56,47.76,0.2,29.27,30.06,53.85
0.625308809,8/27/2017,17,0.79,10,25.34,15.1,49.04,2.2,29.26,30.05,53.83
0.403852175,8/28/2017,6,0.91,9.96,17.72,17.07,91.8,1.16,29.26,30.05,53.77
0.656682103,8/28/2017,7,1,5.84,19.2,16.59,83.88,3,29.27,30.06,53.75
0.965169064,8/28/2017,8,0.92,9.04,19.53,17.72,90.21,4.8,29.26,30.05,53.74
0.159545692,8/28/2017,9,0.16,10,21.13,18.52,83.88,5.64,29.25,30.04,53.65
0.916059972,8/28/2017,10,0,10,22.99,17.8,73.28,5.44,29.25,30.04,53.59
0.735565862,8/28/2017,11,0,10,24.72,16.93,62.4,6,29.24,30.03,53.49
0.023720495,8/28/2017,12,0.15,10,25.91,16.98,58.85,2.68,29.23,30.02,52.99
0.181016034,8/28/2017,13,0,10,26.68,17.38,56,5.72,29.21,30,52.98
0.21859035,8/28/2017,14,0.53,10,27.16,16.76,53.04,6.52,29.18,29.97,52.98
0.861467285,8/28/2017,15,0.74,10,25.93,16.73,55.08,6.04,29.17,29.96,52.86
0.72821973,8/28/2017,16,0.99,3.04,21.72,18.07,84.33,7.97,29.2,30,52.73
0.557506668,8/28/2017,17,0.98,7.72,18.33,18.02,91.5,8.47,29.22,30.02,52.73
0.880897397,8/29/2017,6,0.01,8.92,15.39,16,94.6,4.6,29.25,30.04,52.7
0.448923546,8/29/2017,7,0.44,10,17.75,17.07,90,2.76,29.26,30.05,52.68
0.458224575,8/29/2017,8,0,10,20.5,17.56,80.92,0.12,29.26,30.05,52.58
0.154274875,8/29/2017,9,0,10,22.21,18.3,76.76,5.76,29.26,30.05,52.33
0.092613577,8/29/2017,10,0.15,10,23.58,18.52,73.53,6.52,29.27,30.06,52.33
0.512060116,8/29/2017,11,0.52,10,24.4,18.14,68.56,6.96,29.26,30.05,52.2
0.886294748,8/29/2017,12,0.54,10,25.07,18.05,64.72,2.44,29.25,30.04,52.11
0.808659711,8/29/2017,13,0.54,10,25.59,17.54,61.04,2.04,29.24,30.03,52
0.850307805,8/29/2017,14,0.64,10,26.12,17.55,57.64,0.96,29.22,30.01,51.83
0.103367769,8/29/2017,15,0.44,10,26.15,17.54,59,5.56,29.22,30.01,51.76
0.761583375,8/29/2017,16,0.3,10,26.11,17.25,57.08,4.08,29.22,30.01,51
0.568867289,8/29/2017,17,0.42,10,24.52,18.29,66.41,7.04,29.22,30.01,50.97
0.052418552,8/30/2017,6,0,3.16,16.57,16.95,95.56,4.72,29.3,30.09,50.8
0.841716956,8/30/2017,7,0,6.32,18.53,17.28,89.76,6.04,29.3,30.1,50.68
0.481558557,8/30/2017,8,0,9.04,20.86,18.08,83.56,8.88,29.31,30.1,50.62
0.728098999,8/30/2017,9,0,10,22.7,17.57,72.64,6.04,29.31,30.11,50.52
0.118825501,8/30/2017,10,0.28,10,23.81,17.19,66.08,5.96,29.31,30.1,50.23
0.183930052,8/30/2017,11,0.65,10,24.49,17.25,63.76,5.08,29.3,30.09,50.12
0.190749788,8/30/2017,12,0.75,10,24.87,16.91,62.24,6.2,29.29,30.08,49.74
0.257561131,8/30/2017,13,0.46,10,25.65,16.84,57.92,6.72,29.28,30.07,49.08
0.42642721,8/30/2017,14,0.43,10,25.77,16.73,56.4,7.92,29.27,30.06,48.8
0.632274429,8/30/2017,15,0.55,10,25.66,16.77,56.44,4.8,29.27,30.06,48.65
0.108920057,8/30/2017,16,0,10,25.47,16.27,21.02,6.96,8.53,30.05,48.56
0.455412792,8/30/2017,17,0.02,10,24.47,16.05,21.06,6.96,8.53,30.06,48.26
0.661212281,8/31/2017,6,0,7.08,16.56,17.03,92.88,7.48,29.33,30.12,48.05
0.687628101,8/31/2017,7,0,9.96,18.46,17.92,94.16,8.36,29.34,30.13,48
0.095885158,8/31/2017,8,0,9.04,19.94,18.38,86.88,10.68,29.33,30.12,47.9
0.367434933,8/31/2017,9,0.29,10,21.54,18.54,81.12,13.48,29.34,30.13,47.83
0.489329946,8/31/2017,10,0.82,10,22.94,18.8,76.76,9.72,29.34,30.13,47.63
0.268882262,8/31/2017,11,0.64,10,23.97,18.64,69.84,8.12,29.32,30.11,47.5
0.688702819,8/31/2017,12,0.64,10,24.35,18.54,68.16,9.92,29.31,30.1,47.36
0.431423024,8/31/2017,13,0.64,10,24.6,17.44,61.92,11.56,29.29,30.08,47.25
0.466177679,8/31/2017,14,0.55,10,24.8,16.6,58.08,10.04,29.28,30.07,47.1
0.035424967,8/31/2017,15,0.01,10,24.49,16.21,21.14,11.72,8.53,30.06,47.09
0.681067611,8/31/2017,16,0.02,10,23.82,15.57,21.3,12.44,8.53,30.06,47.03
0.647372944,8/31/2017,17,0,10,22.32,17.05,21.38,14.16,8.52,30.05,46.93
0.53166948,9/1/2017,6,0,10,13.31,10.96,86.64,13.36,29.3,30.1,46.49
0.708490335,9/1/2017,7,0,10,13.4,10.99,85.44,15.04,29.31,30.1,46.35
0.197922949,9/1/2017,8,0,10,14.46,11.22,81.4,16.4,29.31,30.11,46.18
0.511411506,9/1/2017,9,0.28,10,15.91,11.62,75.2,17.04,29.32,30.12,46.1
0.50421355,9/1/2017,10,0.52,10,17.37,12.01,70.12,17.64,29.32,30.12,46.09
0.741749306,9/1/2017,11,0.14,10,18.74,11.75,62.84,17,29.31,30.11,46.08
0.283615943,9/1/2017,12,0,10,19.88,12.01,60.12,15.16,29.3,30.1,46.03
0.888477504,9/1/2017,13,0,10,20.6,11.22,54.68,16.96,29.29,30.08,45.9
0.979065357,9/1/2017,14,0,10,20.7,12.12,57.88,13.36,29.29,30.08,45.44
0.371581062,9/1/2017,15,0,10,20.86,11.99,54.04,14.68,29.29,30.08,45.38
0.063015879,9/1/2017,16,0,10,20.74,11.38,52.2,13.68,29.29,30.08,45.11
0.120570807,9/1/2017,17,0,10,20.09,11.18,53.48,11.52,29.29,30.08,44.66
0.079222814,9/2/2017,6,0,10,8.75,7.42,81.2,7.36,29.27,30.06,44.58
0.420082217,9/2/2017,7,0,10,11.76,8.66,76.8,8.6,29.28,30.07,44.52
0.350373983,9/2/2017,8,0,10,14.51,10.66,76.6,6.64,29.29,30.08,44.48
0.741983051,9/2/2017,9,0,10,17.09,12.11,70.68,5.44,29.28,30.07,44.48
0.930238242,9/2/2017,10,0,9.96,19.15,11.63,61.16,8.68,29.27,30.06,44.17
0.733913072,9/2/2017,11,0,10,20.38,10.81,53.56,7.76,29.26,30.05,43.88
0.0005942,9/2/2017,12,0,10,21.52,10.53,49.12,8.36,29.26,30.05,43.83
0.65023379,9/2/2017,13,0,10,22.25,10.21,45.56,7,29.23,30.02,43.65
0.342506484,9/2/2017,14,0,10,22.93,9.91,42.44,6.28,29.22,30.01,43.43
0.932604516,9/2/2017,15,0,10,23.23,9.36,40.4,5.68,29.2,29.99,43.13
0.039080438,9/2/2017,16,0,10,23.16,7.72,35.6,7,29.2,29.99,43.04
0.998694161,9/2/2017,17,0,10,21.73,9.6,43.08,5.04,29.2,29.99,42.92
0.305116602,9/3/2017,6,0,10,14.17,13.76,89.04,5.76,29.23,30.02,42.8
0.487942289,9/3/2017,7,0,10,17.55,15.52,83.88,4.68,29.25,30.04,42.59
0.745197398,9/3/2017,8,0,10,20.91,17.53,80.16,5.24,29.26,30.05,42.46
0.156804117,9/3/2017,9,0,10,23.32,18.83,74.12,4.28,29.27,30.06,42.45
0.167397795,9/3/2017,10,0,10,24.95,17.1,60.4,0.24,29.27,30.06,42.17
0.783781743,9/3/2017,11,0.01,10,26.04,14.96,49.24,1.08,29.26,30.05,42.15
0.264749405,9/3/2017,12,0.42,10,26.88,15.17,47.92,4.68,29.26,30.05,42.08
0.770216892,9/3/2017,13,0.54,10,27.36,15.08,45.28,5.16,29.25,30.04,41.85
0.507791556,9/3/2017,14,0.15,10,27.45,15.35,46.12,6.96,29.24,30.03,41.69
0.729472633,9/3/2017,15,0.28,10,27.55,14.05,41.6,6.96,29.23,30.02,41.45
0.553865107,9/3/2017,16,0.14,10,27.26,13.86,41.56,7.68,29.23,30.02,41.45
0.64163581,9/3/2017,17,0,10,25.46,13.58,42.92,4.04,29.23,30.02,41.38
0.225463347,9/4/2017,6,0,10,15.87,13.54,81,5.44,29.11,29.9,41.29
0.268282177,9/4/2017,7,0,10,19.2,16.46,78.64,8.32,29.1,29.89,41.25
0.446776093,9/4/2017,8,0,10,22.58,18.92,76.12,11.72,29.08,29.87,41.15
0.460497826,9/4/2017,9,0,10,25.83,20.04,69.08,15.56,29.07,29.86,41.12
0.152198019,9/4/2017,10,0,10,28.51,21.43,64.44,16.08,29.05,29.84,40.9
0.477833217,9/4/2017,11,0.42,10,30.3,21.22,56.68,17.16,29.02,29.81,40.76
0.608954789,9/4/2017,12,0.28,10,31.07,20.99,53.32,20.48,29,29.79,40.68
0.42299051,9/4/2017,13,0.25,10,31.77,20.54,49.44,21.16,28.98,29.77,40.28
0.354545813,9/4/2017,14,0.62,10,31.47,20.34,50.88,16.2,28.98,29.77,40.2
0.7142856,9/4/2017,15,0.96,10,30.35,21,56.08,12.2,28.97,29.76,39.88
0.552525306,9/4/2017,16,0.99,10,28.55,21.76,65.93,11.77,28.96,29.75,39.62
0.933168303,9/4/2017,17,0.66,9.88,25.61,21.92,72.84,10.8,28.98,29.77,39.56
0.701766992,9/5/2017,6,0,10,13.3,11.22,82.88,8.64,29.15,29.94,39.5
0.616099641,9/5/2017,7,0,10,14.63,10.73,76.16,14.12,29.15,29.94,39.45
0.638918357,9/5/2017,8,0,10,16.66,10.58,67.24,14.16,29.15,29.94,39.43
0.84119918,9/5/2017,9,0,10,18.72,10,55.84,16.84,29.16,29.95,39.26
0.294280354,9/5/2017,10,0,10,20.07,8.96,47.52,19.84,29.16,29.95,38.7
0.959200857,9/5/2017,11,0,10,20.66,7.68,42,16.88,29.16,29.95,38.6
0.649991457,9/5/2017,12,0.29,10,21.41,8.59,43.16,18.48,29.15,29.94,38.35
0.285755869,9/5/2017,13,0.42,10,21.73,8.76,42.56,20.44,29.15,29.94,38.24
0.455527802,9/5/2017,14,0.53,10,21.78,8.66,41,18.76,29.14,29.93,38.13
0.466920155,9/5/2017,15,0.63,10,21.2,8.3,43.12,13.4,29.14,29.93,38.09
0.071847885,9/5/2017,16,0.82,10,20.25,8.6,44.88,14.32,29.14,29.93,37.9
0.279603779,9/5/2017,17,0.44,10,19.17,8.51,47.24,11,29.15,29.94,37.63
0.262228439,9/6/2017,6,0.83,10,9.21,9.08,88.84,7.16,29.22,30.01,37.4
0.321418463,9/6/2017,7,0.14,10,11.89,9.75,83.12,7.6,29.22,30.01,37.1
0.972733608,9/6/2017,8,0.03,10,14.28,9.99,74.88,8.56,29.23,30.02,36.75
0.919414103,9/6/2017,9,0.7,10,15.81,9.5,66.4,9.68,29.24,30.03,36.65
0.027890399,9/6/2017,10,0.16,10,16.96,8.89,21.14,11.64,8.52,30.03,36.65
0.068657172,9/6/2017,11,0.74,10,17.23,8.19,53.84,8.92,29.25,30.04,36.34
0.882436236,9/6/2017,12,0.91,10,17.85,7.56,51.28,10.8,29.26,30.05,35.98
0.403174568,9/6/2017,13,0.92,10,18.46,7.88,48.96,13.24,29.25,30.04,35.88
0.033969988,9/6/2017,14,0.55,10,18.56,7.73,47.48,12.28,29.23,30.02,35.46
0.544907205,9/6/2017,15,0.41,10,18.29,7.83,48.72,12.76,29.24,30.03,35.27
0.459780718,9/6/2017,16,0.75,10,17.54,7.46,50.16,9.68,29.24,30.03,35.25
0.266468057,9/6/2017,17,0.73,10,16.78,8.3,53.28,8.92,29.25,30.04,35.15
0.148755626,9/7/2017,6,0,10,7.71,8.17,92.04,5.96,29.3,30.09,35.09
0.911291053,9/7/2017,7,0,10,11.87,9.53,81.64,6.68,29.31,30.1,35
0.403657365,9/7/2017,8,0,10,15.49,9.98,67.64,9.6,29.31,30.11,34.9
0.834592539,9/7/2017,9,0,10,17.95,10.12,59.6,9.96,29.31,30.11,34.8
0.931147442,9/7/2017,10,0.46,10,19.45,9.93,52.92,11.56,29.31,30.11,34.78
0.334719466,9/7/2017,11,0.82,10,20.14,9.42,49.56,9.04,29.31,30.1,34.56
0.436491468,9/7/2017,12,0.76,10,20.38,8.64,46.24,12.84,29.3,30.09,34.53
0.652326563,9/7/2017,13,0.74,10,20.49,8.33,43.28,13.64,29.29,30.08,34.38
0.193585809,9/7/2017,14,0.54,10,21.2,8.24,41.96,10.96,29.28,30.07,34.35
0.478828524,9/7/2017,15,0.03,10,21.75,8.43,20.63,11.92,8.53,30.06,34.23
0.100792345,9/7/2017,16,0.01,10,21.48,8.02,40.52,12.52,29.27,30.06,34.12
0.765087265,9/7/2017,17,0.01,10,20.14,8.47,45.04,8.04,29.27,30.06,34.01
0.980670816,9/8/2017,6,0.14,10,8.87,7.92,86.12,0.2,29.39,30.19,33.85
0.327302075,9/8/2017,7,0,10,13.3,9.84,75.96,1.92,29.4,30.2,33.75
0.092691531,9/8/2017,8,0.14,10,18.3,11.34,62.12,5.64,29.41,30.21,33.75
0.116279558,9/8/2017,9,0.14,10,21.85,10.48,47.8,8.28,29.42,30.22,33.42
0.445669181,9/8/2017,10,0,10,23.37,10.03,42.24,6.04,29.42,30.22,33.11
0.187762484,9/8/2017,11,0,10,24.56,9.36,36.64,5.96,29.42,30.22,33.05
0.160049868,9/8/2017,12,0,10,25.19,9.53,36.52,2.88,29.42,30.22,33.04
0.59578182,9/8/2017,13,0,10,25.68,9.78,35.2,4.16,29.4,30.2,33.03
0.304266257,9/8/2017,14,0.14,10,25.89,9.56,34.52,1.08,29.39,30.19,32.75
0.950701037,9/8/2017,15,0.14,10,25.96,9.63,34.44,2.8,29.39,30.18,32.43
0.573815609,9/8/2017,16,0,10,25.69,9.63,35.72,1.72,29.39,30.18,32.13
0.065014392,9/8/2017,17,0,10,24.78,11.15,40.32,5.12,29.39,30.19,31.9
0.468333571,9/9/2017,6,0,10,12.92,11.89,92.88,7.6,29.54,30.34,31.65
0.958562475,9/9/2017,7,0.7,10,15.06,13.08,88.92,9.88,29.56,30.36,31.6
0.728155254,9/9/2017,8,0.52,10,17.68,13.54,75.32,12.16,29.57,30.37,31.35
0.155838482,9/9/2017,9,0.42,10,20.29,13.79,63.76,10.68,29.58,30.38,31.25
0.220881001,9/9/2017,10,0,10,22.19,14.07,58.36,10.56,29.57,30.37,31
0.277473502,9/9/2017,11,0,10,23.8,13.86,53.84,11.52,29.56,30.36,30.8
0.143124738,9/9/2017,12,0,10,24.62,14.39,54.92,12.12,29.55,30.35,30.71
